rank,name,value
972,"Willie Anderson",2082
973,"Jason Smith",2075
974,"Jeremy Lamb",2073
975,"Kent Bazemore",2072
975,"Otis Birdsong",2072
977,"Gary Gregor",2065
978,"Phil Chenier",2063
979,"Terrence Ross",2061
980,"Bill Hanzlik",2058
981,"Nemanja Bjelica",2051
981,"Larry Krystkowiak",2051
983,"Erwin Mueller",2050
984,"Tiny Archibald",2046
985,"Butch Beard",2042
986,"Jeff Turner",2036
987,"Charlie Scott",2034
988,"Isaac Austin",2030
989,"Jason Caffey",2022
990,"Lindsey Hunter",2021
991,"Maxi Kleber",2018
991,"Robert Williams",2018
993,"Mario Elie",2017
994,"Alex Hannum",2013
995,"C.J. Miles",2011
996,"Jared Sullinger",2006
997,"Jay Humphries",2003
998,"Mo Bamba",2002
999,"Michael Brooks",2001
1000,"Paolo Banchero",2000
